t_pc_ns,sync_id,state,description
1637561379938600,143,MARKER_UPDATE,ArUco ID 143
1637562387917200,144,MARKER_UPDATE,ArUco ID 144
1637563396773100,145,MARKER_UPDATE,ArUco ID 145
1637564405105300,146,MARKER_UPDATE,ArUco ID 146
1637565421730400,147,MARKER_UPDATE,ArUco ID 147
1637566438369100,148,MARKER_UPDATE,ArUco ID 148
1637567455026500,149,MARKER_UPDATE,ArUco ID 149
1637568463667800,150,MARKER_UPDATE,ArUco ID 150
1637569472078100,151,MARKER_UPDATE,ArUco ID 151
1637570483983800,152,MARKER_UPDATE,ArUco ID 152
1637571496674500,153,MARKER_UPDATE,ArUco ID 153
1637572512655900,154,MARKER_UPDATE,ArUco ID 154
1637573521560300,155,MARKER_UPDATE,ArUco ID 155
1637574529849100,156,MARKER_UPDATE,ArUco ID 156
1637575546497200,157,MARKER_UPDATE,ArUco ID 157
1637576563103300,158,MARKER_UPDATE,ArUco ID 158
1637577563114700,159,MARKER_UPDATE,ArUco ID 159
1637578571410300,160,MARKER_UPDATE,ArUco ID 160
1637579588042100,161,MARKER_UPDATE,ArUco ID 161
1637580596364600,162,MARKER_UPDATE,ArUco ID 162
1637581604665800,163,MARKER_UPDATE,ArUco ID 163
1637582604725000,164,MARKER_UPDATE,ArUco ID 164
1637583607727000,165,MARKER_UPDATE,ArUco ID 165
1637584620046500,166,MARKER_UPDATE,ArUco ID 166
1637585621276900,167,MARKER_UPDATE,ArUco ID 167
1637586637872200,168,MARKER_UPDATE,ArUco ID 168
1637587654523100,169,MARKER_UPDATE,ArUco ID 169
1637588665777700,170,MARKER_UPDATE,ArUco ID 170
1637589679479800,171,MARKER_UPDATE,ArUco ID 171
1637590685869900,172,MARKER_UPDATE,ArUco ID 172
1637591686234500,173,MARKER_UPDATE,ArUco ID 173
1637592699776300,174,MARKER_UPDATE,ArUco ID 174
1637593705888400,175,MARKER_UPDATE,ArUco ID 175
1637594721493000,176,MARKER_UPDATE,ArUco ID 176
1637595736421100,177,MARKER_UPDATE,ArUco ID 177
1637596737631600,178,MARKER_UPDATE,ArUco ID 178
1637597754264100,179,MARKER_UPDATE,ArUco ID 179
1637598765502300,180,MARKER_UPDATE,ArUco ID 180
1637599770097600,181,MARKER_UPDATE,ArUco ID 181
1637600770848800,182,MARKER_UPDATE,ArUco ID 182
1637601786984900,183,MARKER_UPDATE,ArUco ID 183
1637602803351200,184,MARKER_UPDATE,ArUco ID 184
1637603813007900,185,MARKER_UPDATE,ArUco ID 185
1637604828054500,186,MARKER_UPDATE,ArUco ID 186
1637605829102100,187,MARKER_UPDATE,ArUco ID 187
1637606837369900,188,MARKER_UPDATE,ArUco ID 188
1637607845676600,189,MARKER_UPDATE,ArUco ID 189
1637608853963000,190,MARKER_UPDATE,ArUco ID 190
1637609862304700,191,MARKER_UPDATE,ArUco ID 191
1637610869758600,192,MARKER_UPDATE,ArUco ID 192
1637611869881600,193,MARKER_UPDATE,ArUco ID 193
1637612885194900,194,MARKER_UPDATE,ArUco ID 194
1637613891711500,195,MARKER_UPDATE,ArUco ID 195
1637614899587800,196,MARKER_UPDATE,ArUco ID 196
1637615902300000,197,MARKER_UPDATE,ArUco ID 197
1637616903807500,198,MARKER_UPDATE,ArUco ID 198
1637617904198500,199,MARKER_UPDATE,ArUco ID 199
1637618910542100,200,MARKER_UPDATE,ArUco ID 200
1637619912063300,201,MARKER_UPDATE,ArUco ID 201
1637620916370300,202,MARKER_UPDATE,ArUco ID 202
1637621923934100,203,MARKER_UPDATE,ArUco ID 203
1637622928719500,204,MARKER_UPDATE,ArUco ID 204
1637623945313200,205,MARKER_UPDATE,ArUco ID 205
1637624945330300,206,MARKER_UPDATE,ArUco ID 206
1637625952217300,207,MARKER_UPDATE,ArUco ID 207
1637626955395900,208,MARKER_UPDATE,ArUco ID 208
1637627961860700,209,MARKER_UPDATE,ArUco ID 209
1637628978489100,210,MARKER_UPDATE,ArUco ID 210
1637629986791500,211,MARKER_UPDATE,ArUco ID 211
1637630995153600,212,MARKER_UPDATE,ArUco ID 212
1637632011637900,213,MARKER_UPDATE,ArUco ID 213
1637633018698200,214,MARKER_UPDATE,ArUco ID 214
1637634020033600,215,MARKER_UPDATE,ArUco ID 215
1637635028327100,216,MARKER_UPDATE,ArUco ID 216
1637636044246400,217,MARKER_UPDATE,ArUco ID 217
1637637053304700,218,MARKER_UPDATE,ArUco ID 218
1637638061626100,219,MARKER_UPDATE,ArUco ID 219
1637639073675400,220,MARKER_UPDATE,ArUco ID 220
1637640078314900,221,MARKER_UPDATE,ArUco ID 221
1637641094890200,222,MARKER_UPDATE,ArUco ID 222
1637642111259400,223,MARKER_UPDATE,ArUco ID 223
1637643119820300,224,MARKER_UPDATE,ArUco ID 224
1637644136453900,225,MARKER_UPDATE,ArUco ID 225
1637645153113000,226,MARKER_UPDATE,ArUco ID 226
1637646168965400,227,MARKER_UPDATE,ArUco ID 227
1637647178048800,228,MARKER_UPDATE,ArUco ID 228
1637648186334600,229,MARKER_UPDATE,ArUco ID 229
1637649193285600,230,MARKER_UPDATE,ArUco ID 230
1637650194629000,231,MARKER_UPDATE,ArUco ID 231
1637651215535100,232,MARKER_UPDATE,ArUco ID 232
1637652220114500,233,MARKER_UPDATE,ArUco ID 233
1637653234620600,234,MARKER_UPDATE,ArUco ID 234
1637654240072300,235,MARKER_UPDATE,ArUco ID 235
1637655244458000,236,MARKER_UPDATE,ArUco ID 236
1637656256843200,237,MARKER_UPDATE,ArUco ID 237
1637657273608900,238,MARKER_UPDATE,ArUco ID 238
1637658294419300,239,MARKER_UPDATE,ArUco ID 239
1637659302015200,240,MARKER_UPDATE,ArUco ID 240
1637660311076100,241,MARKER_UPDATE,ArUco ID 241
1637661327711600,242,MARKER_UPDATE,ArUco ID 242
1637662334722700,243,MARKER_UPDATE,ArUco ID 243
1637663344349800,244,MARKER_UPDATE,ArUco ID 244
1637664348149300,245,MARKER_UPDATE,ArUco ID 245
1637665361725900,246,MARKER_UPDATE,ArUco ID 246
1637666384746100,247,MARKER_UPDATE,ArUco ID 247
1637667385813900,248,MARKER_UPDATE,ArUco ID 248
1637668385882900,249,MARKER_UPDATE,ArUco ID 249
1637669393903700,250,MARKER_UPDATE,ArUco ID 250
1637670402471600,251,MARKER_UPDATE,ArUco ID 251
1637671409412200,252,MARKER_UPDATE,ArUco ID 252
1637672419106900,253,MARKER_UPDATE,ArUco ID 253
1637673435725900,254,MARKER_UPDATE,ArUco ID 254
1637674444042000,255,MARKER_UPDATE,ArUco ID 255
1637675452358500,256,MARKER_UPDATE,ArUco ID 256
1637676461022300,257,MARKER_UPDATE,ArUco ID 257
1637677469361700,258,MARKER_UPDATE,ArUco ID 258
1637678477303200,259,MARKER_UPDATE,ArUco ID 259
1637679489123500,260,MARKER_UPDATE,ArUco ID 260
1637680493886000,261,MARKER_UPDATE,ArUco ID 261
1637681510611200,262,MARKER_UPDATE,ArUco ID 262
1637682511468400,263,MARKER_UPDATE,ArUco ID 263
1637683524608600,264,MARKER_UPDATE,ArUco ID 264
1637684526488500,265,MARKER_UPDATE,ArUco ID 265
1637685535417000,266,MARKER_UPDATE,ArUco ID 266
1637686543719600,267,MARKER_UPDATE,ArUco ID 267
1637687559361800,268,MARKER_UPDATE,ArUco ID 268
1637688560334800,269,MARKER_UPDATE,ArUco ID 269
1637689568632500,270,MARKER_UPDATE,ArUco ID 270
1637690576951800,271,MARKER_UPDATE,ArUco ID 271
1637691585246200,272,MARKER_UPDATE,ArUco ID 272
1637692601899100,273,MARKER_UPDATE,ArUco ID 273
1637693610232200,274,MARKER_UPDATE,ArUco ID 274
1637694618500200,275,MARKER_UPDATE,ArUco ID 275
1637695626845600,276,MARKER_UPDATE,ArUco ID 276
1637696633825000,277,MARKER_UPDATE,ArUco ID 277
1637697652589000,278,MARKER_UPDATE,ArUco ID 278
1637698659280300,279,MARKER_UPDATE,ArUco ID 279
1637699668396700,280,MARKER_UPDATE,ArUco ID 280
1637700681237300,281,MARKER_UPDATE,ArUco ID 281
1637701685055000,282,MARKER_UPDATE,ArUco ID 282
1637702697079000,283,MARKER_UPDATE,ArUco ID 283
1637703719079500,284,MARKER_UPDATE,ArUco ID 284
1637704726620800,285,MARKER_UPDATE,ArUco ID 285
1637705734858500,286,MARKER_UPDATE,ArUco ID 286
1637706734909800,287,MARKER_UPDATE,ArUco ID 287
1637707751033500,288,MARKER_UPDATE,ArUco ID 288
1637708759058900,289,MARKER_UPDATE,ArUco ID 289
1637709775571500,290,MARKER_UPDATE,ArUco ID 290
1637710784806500,291,MARKER_UPDATE,ArUco ID 291
1637711795239300,292,MARKER_UPDATE,ArUco ID 292
1637712810771600,293,MARKER_UPDATE,ArUco ID 293
1637713811287000,294,MARKER_UPDATE,ArUco ID 294
1637714817073800,295,MARKER_UPDATE,ArUco ID 295
1637715833468800,296,MARKER_UPDATE,ArUco ID 296
1637716842990500,297,MARKER_UPDATE,ArUco ID 297
1637717851287000,298,MARKER_UPDATE,ArUco ID 298
1637718858242100,299,MARKER_UPDATE,ArUco ID 299
1637719858354800,300,MARKER_UPDATE,ArUco ID 300
1637720858629000,301,MARKER_UPDATE,ArUco ID 301
1637721876198000,302,MARKER_UPDATE,ArUco ID 302
1637722884507200,303,MARKER_UPDATE,ArUco ID 303
1637723892797400,304,MARKER_UPDATE,ArUco ID 304
1637724905460400,305,MARKER_UPDATE,ArUco ID 305
1637725916423900,306,MARKER_UPDATE,ArUco ID 306
1637726926037000,307,MARKER_UPDATE,ArUco ID 307
1637727934447400,308,MARKER_UPDATE,ArUco ID 308
1637728951045200,309,MARKER_UPDATE,ArUco ID 309
1637729967733100,310,MARKER_UPDATE,ArUco ID 310
1637730975969500,311,MARKER_UPDATE,ArUco ID 311
1637731991970900,312,MARKER_UPDATE,ArUco ID 312
1637732999627300,313,MARKER_UPDATE,ArUco ID 313
1637734002920600,314,MARKER_UPDATE,ArUco ID 314
1637735007890000,315,MARKER_UPDATE,ArUco ID 315
1637736008385900,316,MARKER_UPDATE,ArUco ID 316
1637737033396600,317,MARKER_UPDATE,ArUco ID 317
1637738049431400,318,MARKER_UPDATE,ArUco ID 318
1637739063720800,319,MARKER_UPDATE,ArUco ID 319
1637740067459500,320,MARKER_UPDATE,ArUco ID 320
1637741077176600,321,MARKER_UPDATE,ArUco ID 321
1637742092405900,322,MARKER_UPDATE,ArUco ID 322
1637743099562500,323,MARKER_UPDATE,ArUco ID 323
1637744117320900,324,MARKER_UPDATE,ArUco ID 324
1637745125644500,325,MARKER_UPDATE,ArUco ID 325
1637746133915000,326,MARKER_UPDATE,ArUco ID 326
1637747149773000,327,MARKER_UPDATE,ArUco ID 327
1637748150550700,328,MARKER_UPDATE,ArUco ID 328
1637749166377600,329,MARKER_UPDATE,ArUco ID 329
1637750183846500,330,MARKER_UPDATE,ArUco ID 330
1637751192136400,331,MARKER_UPDATE,ArUco ID 331
1637752199766200,332,MARKER_UPDATE,ArUco ID 332
1637753211718300,333,MARKER_UPDATE,ArUco ID 333
