t_pc_ns,sync_id,state,description
1626836415993400,172,MARKER_UPDATE,ArUco ID 172
1626837428943200,173,MARKER_UPDATE,ArUco ID 173
1626838429296300,174,MARKER_UPDATE,ArUco ID 174
1626839430792100,175,MARKER_UPDATE,ArUco ID 175
1626840431383700,176,MARKER_UPDATE,ArUco ID 176
1626841445367500,177,MARKER_UPDATE,ArUco ID 177
1626842446101900,178,MARKER_UPDATE,ArUco ID 178
1626843452624800,179,MARKER_UPDATE,ArUco ID 179
1626844453761600,180,MARKER_UPDATE,ArUco ID 180
1626845466121300,181,MARKER_UPDATE,ArUco ID 181
1626846478985700,182,MARKER_UPDATE,ArUco ID 182
1626847490922000,183,MARKER_UPDATE,ArUco ID 183
1626848504359700,184,MARKER_UPDATE,ArUco ID 184
1626849519264100,185,MARKER_UPDATE,ArUco ID 185
1626850525660300,186,MARKER_UPDATE,ArUco ID 186
1626851525772100,187,MARKER_UPDATE,ArUco ID 187
1626852537866800,188,MARKER_UPDATE,ArUco ID 188
1626853538309500,189,MARKER_UPDATE,ArUco ID 189
1626854549766400,190,MARKER_UPDATE,ArUco ID 190
1626855550757400,191,MARKER_UPDATE,ArUco ID 191
1626856551811200,192,MARKER_UPDATE,ArUco ID 192
1626857553887500,193,MARKER_UPDATE,ArUco ID 193
1626858555347300,194,MARKER_UPDATE,ArUco ID 194
1626859566788100,195,MARKER_UPDATE,ArUco ID 195
1626860579382300,196,MARKER_UPDATE,ArUco ID 196
1626861592312200,197,MARKER_UPDATE,ArUco ID 197
1626862608042100,198,MARKER_UPDATE,ArUco ID 198
1626863622636700,199,MARKER_UPDATE,ArUco ID 199
1626864633189600,200,MARKER_UPDATE,ArUco ID 200
1626865641252400,201,MARKER_UPDATE,ArUco ID 201
1626866657124900,202,MARKER_UPDATE,ArUco ID 202
1626867660521800,203,MARKER_UPDATE,ArUco ID 203
1626868661153700,204,MARKER_UPDATE,ArUco ID 204
1626869662033900,205,MARKER_UPDATE,ArUco ID 205
1626870677241000,206,MARKER_UPDATE,ArUco ID 206
1626871677944300,207,MARKER_UPDATE,ArUco ID 207
1626872679456600,208,MARKER_UPDATE,ArUco ID 208
1626873681573800,209,MARKER_UPDATE,ArUco ID 209
1626874683681800,210,MARKER_UPDATE,ArUco ID 210
1626875685458100,211,MARKER_UPDATE,ArUco ID 211
1626876686456000,212,MARKER_UPDATE,ArUco ID 212
1626877701463300,213,MARKER_UPDATE,ArUco ID 213
1626878716800100,214,MARKER_UPDATE,ArUco ID 214
1626879718590300,215,MARKER_UPDATE,ArUco ID 215
1626880731592700,216,MARKER_UPDATE,ArUco ID 216
1626881746117000,217,MARKER_UPDATE,ArUco ID 217
1626882748995500,218,MARKER_UPDATE,ArUco ID 218
1626883763317200,219,MARKER_UPDATE,ArUco ID 219
1626884777463200,220,MARKER_UPDATE,ArUco ID 220
1626885778534200,221,MARKER_UPDATE,ArUco ID 221
1626886783646900,222,MARKER_UPDATE,ArUco ID 222
1626887784678600,223,MARKER_UPDATE,ArUco ID 223
1626888785264100,224,MARKER_UPDATE,ArUco ID 224
1626889787309600,225,MARKER_UPDATE,ArUco ID 225
1626890802066600,226,MARKER_UPDATE,ArUco ID 226
1626891816152500,227,MARKER_UPDATE,ArUco ID 227
1626892825929200,228,MARKER_UPDATE,ArUco ID 228
1626893827620900,229,MARKER_UPDATE,ArUco ID 229
1626894842893800,230,MARKER_UPDATE,ArUco ID 230
1626895846337300,231,MARKER_UPDATE,ArUco ID 231
1626896848118200,232,MARKER_UPDATE,ArUco ID 232
1626897850327600,233,MARKER_UPDATE,ArUco ID 233
1626898851609300,234,MARKER_UPDATE,ArUco ID 234
1626899853102300,235,MARKER_UPDATE,ArUco ID 235
1626900854952800,236,MARKER_UPDATE,ArUco ID 236
1626901857595900,237,MARKER_UPDATE,ArUco ID 237
1626902858547400,238,MARKER_UPDATE,ArUco ID 238
1626903861016600,239,MARKER_UPDATE,ArUco ID 239
1626904861698100,240,MARKER_UPDATE,ArUco ID 240
1626905877315300,241,MARKER_UPDATE,ArUco ID 241
1626906879194100,242,MARKER_UPDATE,ArUco ID 242
1626907882704500,243,MARKER_UPDATE,ArUco ID 243
1626908897643500,244,MARKER_UPDATE,ArUco ID 244
1626909902192300,245,MARKER_UPDATE,ArUco ID 245
1626910902575800,246,MARKER_UPDATE,ArUco ID 246
1626911906767600,247,MARKER_UPDATE,ArUco ID 247
1626912907387800,248,MARKER_UPDATE,ArUco ID 248
1626913908757000,249,MARKER_UPDATE,ArUco ID 249
1626914912078800,250,MARKER_UPDATE,ArUco ID 250
1626915912602800,251,MARKER_UPDATE,ArUco ID 251
1626916912932900,252,MARKER_UPDATE,ArUco ID 252
1626917914025000,253,MARKER_UPDATE,ArUco ID 253
1626918916786500,254,MARKER_UPDATE,ArUco ID 254
1626919930979700,255,MARKER_UPDATE,ArUco ID 255
1626920933991400,256,MARKER_UPDATE,ArUco ID 256
1626921934533000,257,MARKER_UPDATE,ArUco ID 257
1626922939575200,258,MARKER_UPDATE,ArUco ID 258
1626923940825400,259,MARKER_UPDATE,ArUco ID 259
1626924944735400,260,MARKER_UPDATE,ArUco ID 260
1626925947130300,261,MARKER_UPDATE,ArUco ID 261
1626926948015100,262,MARKER_UPDATE,ArUco ID 262
1626927949719600,263,MARKER_UPDATE,ArUco ID 263
1626928951013700,264,MARKER_UPDATE,ArUco ID 264
1626929953480500,265,MARKER_UPDATE,ArUco ID 265
1626930965005100,266,MARKER_UPDATE,ArUco ID 266
1626931968415400,267,MARKER_UPDATE,ArUco ID 267
1626932969157500,268,MARKER_UPDATE,ArUco ID 268
1626933970338600,269,MARKER_UPDATE,ArUco ID 269
1626934984605800,270,MARKER_UPDATE,ArUco ID 270
1626935986980600,271,MARKER_UPDATE,ArUco ID 271
1626936987038400,272,MARKER_UPDATE,ArUco ID 272
1626938002080000,273,MARKER_UPDATE,ArUco ID 273
1626939017253900,274,MARKER_UPDATE,ArUco ID 274
1626940018185000,275,MARKER_UPDATE,ArUco ID 275
1626941031980700,276,MARKER_UPDATE,ArUco ID 276
1626942033248000,277,MARKER_UPDATE,ArUco ID 277
1626943036790700,278,MARKER_UPDATE,ArUco ID 278
1626944038632200,279,MARKER_UPDATE,ArUco ID 279
1626945039097800,280,MARKER_UPDATE,ArUco ID 280
1626946039956300,281,MARKER_UPDATE,ArUco ID 281
1626947046093900,282,MARKER_UPDATE,ArUco ID 282
1626948047852700,283,MARKER_UPDATE,ArUco ID 283
1626949048231800,284,MARKER_UPDATE,ArUco ID 284
1626950063527200,285,MARKER_UPDATE,ArUco ID 285
1626951088313300,286,MARKER_UPDATE,ArUco ID 286
1626952100689600,287,MARKER_UPDATE,ArUco ID 287
1626953105337600,288,MARKER_UPDATE,ArUco ID 288
1626954106856000,289,MARKER_UPDATE,ArUco ID 289
1626955108730500,290,MARKER_UPDATE,ArUco ID 290
1626956121875200,291,MARKER_UPDATE,ArUco ID 291
1626957124237100,292,MARKER_UPDATE,ArUco ID 292
1626958139444000,293,MARKER_UPDATE,ArUco ID 293
1626959143666300,294,MARKER_UPDATE,ArUco ID 294
1626960152017000,295,MARKER_UPDATE,ArUco ID 295
1626961153978200,296,MARKER_UPDATE,ArUco ID 296
1626962159276900,297,MARKER_UPDATE,ArUco ID 297
1626963160260900,298,MARKER_UPDATE,ArUco ID 298
1626964172859400,299,MARKER_UPDATE,ArUco ID 299
1626965176867500,300,MARKER_UPDATE,ArUco ID 300
1626966177900700,301,MARKER_UPDATE,ArUco ID 301
1626967192149600,302,MARKER_UPDATE,ArUco ID 302
1626968192155000,303,MARKER_UPDATE,ArUco ID 303
1626969192885200,304,MARKER_UPDATE,ArUco ID 304
1626970206006400,305,MARKER_UPDATE,ArUco ID 305
1626971208847600,306,MARKER_UPDATE,ArUco ID 306
1626972210310200,307,MARKER_UPDATE,ArUco ID 307
1626973211800200,308,MARKER_UPDATE,ArUco ID 308
1626974212390700,309,MARKER_UPDATE,ArUco ID 309
1626975216300100,310,MARKER_UPDATE,ArUco ID 310
1626976219527200,311,MARKER_UPDATE,ArUco ID 311
1626977235024600,312,MARKER_UPDATE,ArUco ID 312
1626978237136200,313,MARKER_UPDATE,ArUco ID 313
1626979252748200,314,MARKER_UPDATE,ArUco ID 314
1626980254998400,315,MARKER_UPDATE,ArUco ID 315
1626981257829200,316,MARKER_UPDATE,ArUco ID 316
1626982258550600,317,MARKER_UPDATE,ArUco ID 317
1626983261223300,318,MARKER_UPDATE,ArUco ID 318
1626984274884500,319,MARKER_UPDATE,ArUco ID 319
1626985288199600,320,MARKER_UPDATE,ArUco ID 320
1626986290516600,321,MARKER_UPDATE,ArUco ID 321
1626987298454400,322,MARKER_UPDATE,ArUco ID 322
1626988299955200,323,MARKER_UPDATE,ArUco ID 323
1626989301826200,324,MARKER_UPDATE,ArUco ID 324
1626990305677900,325,MARKER_UPDATE,ArUco ID 325
1626991307280400,326,MARKER_UPDATE,ArUco ID 326
1626992321468900,327,MARKER_UPDATE,ArUco ID 327
1626993324298600,328,MARKER_UPDATE,ArUco ID 328
1626994329112400,329,MARKER_UPDATE,ArUco ID 329
1626995330798000,330,MARKER_UPDATE,ArUco ID 330
1626996331378200,331,MARKER_UPDATE,ArUco ID 331
1626997337649800,332,MARKER_UPDATE,ArUco ID 332
1626998351164900,333,MARKER_UPDATE,ArUco ID 333
1626999356028600,334,MARKER_UPDATE,ArUco ID 334
1627000368425400,335,MARKER_UPDATE,ArUco ID 335
1627001375256900,336,MARKER_UPDATE,ArUco ID 336
1627002380175000,337,MARKER_UPDATE,ArUco ID 337
1627003381627900,338,MARKER_UPDATE,ArUco ID 338
1627004384507200,339,MARKER_UPDATE,ArUco ID 339
1627005387337300,340,MARKER_UPDATE,ArUco ID 340
1627006389401700,341,MARKER_UPDATE,ArUco ID 341
1627007404389500,342,MARKER_UPDATE,ArUco ID 342
1627008407916800,343,MARKER_UPDATE,ArUco ID 343
1627009417103700,344,MARKER_UPDATE,ArUco ID 344
1627010432379000,345,MARKER_UPDATE,ArUco ID 345
1627011434312900,346,MARKER_UPDATE,ArUco ID 346
1627012447028800,347,MARKER_UPDATE,ArUco ID 347
1627013449696900,348,MARKER_UPDATE,ArUco ID 348
1627014452120200,349,MARKER_UPDATE,ArUco ID 349
1627015452567600,350,MARKER_UPDATE,ArUco ID 350
1627016456226900,351,MARKER_UPDATE,ArUco ID 351
1627017456338900,352,MARKER_UPDATE,ArUco ID 352
1627018459464700,353,MARKER_UPDATE,ArUco ID 353
1627019463019100,354,MARKER_UPDATE,ArUco ID 354
1627020478850500,355,MARKER_UPDATE,ArUco ID 355
1627021480765200,356,MARKER_UPDATE,ArUco ID 356
1627022481600400,357,MARKER_UPDATE,ArUco ID 357
1627023486035900,358,MARKER_UPDATE,ArUco ID 358
1627024491482600,359,MARKER_UPDATE,ArUco ID 359
1627025492154200,360,MARKER_UPDATE,ArUco ID 360
1627026493034500,361,MARKER_UPDATE,ArUco ID 361
1627027495945100,362,MARKER_UPDATE,ArUco ID 362
1627028508585300,363,MARKER_UPDATE,ArUco ID 363
1627029509302200,364,MARKER_UPDATE,ArUco ID 364
1627030517499000,365,MARKER_UPDATE,ArUco ID 365
1627031531299000,366,MARKER_UPDATE,ArUco ID 366
1627032532202800,367,MARKER_UPDATE,ArUco ID 367
1627033532236700,368,MARKER_UPDATE,ArUco ID 368
1627034546970400,369,MARKER_UPDATE,ArUco ID 369
1627035549024400,370,MARKER_UPDATE,ArUco ID 370
1627036557092600,371,MARKER_UPDATE,ArUco ID 371
1627037566776900,372,MARKER_UPDATE,ArUco ID 372
1627038568088300,373,MARKER_UPDATE,ArUco ID 373
1627039570427500,374,MARKER_UPDATE,ArUco ID 374
1627040581303000,375,MARKER_UPDATE,ArUco ID 375
1627041595596600,376,MARKER_UPDATE,ArUco ID 376
1627042598874800,377,MARKER_UPDATE,ArUco ID 377
1627043599335000,378,MARKER_UPDATE,ArUco ID 378
1627044601108200,379,MARKER_UPDATE,ArUco ID 379
1627045601944700,380,MARKER_UPDATE,ArUco ID 380
1627046614403900,381,MARKER_UPDATE,ArUco ID 381
1627047616491000,382,MARKER_UPDATE,ArUco ID 382
1627048616611600,383,MARKER_UPDATE,ArUco ID 383
1627049618997800,384,MARKER_UPDATE,ArUco ID 384
1627050620868500,385,MARKER_UPDATE,ArUco ID 385
1627051635378500,386,MARKER_UPDATE,ArUco ID 386
1627052637110300,387,MARKER_UPDATE,ArUco ID 387
1627053652685400,388,MARKER_UPDATE,ArUco ID 388
1627054653223500,389,MARKER_UPDATE,ArUco ID 389
1627055657731700,390,MARKER_UPDATE,ArUco ID 390
1627056673759200,391,MARKER_UPDATE,ArUco ID 391
1627057683057900,392,MARKER_UPDATE,ArUco ID 392
1627058687442600,393,MARKER_UPDATE,ArUco ID 393
1627059689852100,394,MARKER_UPDATE,ArUco ID 394
1627060691096900,395,MARKER_UPDATE,ArUco ID 395
1627061693909400,396,MARKER_UPDATE,ArUco ID 396
