t_pc_ns,sync_id,state,description
1111803274985300,260,MARKER_UPDATE,ArUco ID 260
1111804275391700,261,MARKER_UPDATE,ArUco ID 261
1111805287305800,262,MARKER_UPDATE,ArUco ID 262
1111806297829000,263,MARKER_UPDATE,ArUco ID 263
1111807307045400,264,MARKER_UPDATE,ArUco ID 264
1111808318660800,265,MARKER_UPDATE,ArUco ID 265
1111809334095800,266,MARKER_UPDATE,ArUco ID 266
1111810335154200,267,MARKER_UPDATE,ArUco ID 267
1111811349514000,268,MARKER_UPDATE,ArUco ID 268
1111812353394500,269,MARKER_UPDATE,ArUco ID 269
1111813365736200,270,MARKER_UPDATE,ArUco ID 270
1111814377971600,271,MARKER_UPDATE,ArUco ID 271
1111815383955000,272,MARKER_UPDATE,ArUco ID 272
1111816393085300,273,MARKER_UPDATE,ArUco ID 273
1111817402762400,274,MARKER_UPDATE,ArUco ID 274
1111818417802700,275,MARKER_UPDATE,ArUco ID 275
1111819425018400,276,MARKER_UPDATE,ArUco ID 276
1111820433827000,277,MARKER_UPDATE,ArUco ID 277
1111821435962900,278,MARKER_UPDATE,ArUco ID 278
1111822452442300,279,MARKER_UPDATE,ArUco ID 279
1111823457737800,280,MARKER_UPDATE,ArUco ID 280
1111824460078800,281,MARKER_UPDATE,ArUco ID 281
1111825469303600,282,MARKER_UPDATE,ArUco ID 282
1111826483533400,283,MARKER_UPDATE,ArUco ID 283
1111827487739700,284,MARKER_UPDATE,ArUco ID 284
1111828500938600,285,MARKER_UPDATE,ArUco ID 285
1111829508716000,286,MARKER_UPDATE,ArUco ID 286
1111830516338800,287,MARKER_UPDATE,ArUco ID 287
1111831518338200,288,MARKER_UPDATE,ArUco ID 288
1111832527427900,289,MARKER_UPDATE,ArUco ID 289
1111833541889900,290,MARKER_UPDATE,ArUco ID 290
1111834548490800,291,MARKER_UPDATE,ArUco ID 291
1111835557977900,292,MARKER_UPDATE,ArUco ID 292
1111836567227100,293,MARKER_UPDATE,ArUco ID 293
1111837568821400,294,MARKER_UPDATE,ArUco ID 294
1111838568858500,295,MARKER_UPDATE,ArUco ID 295
1111839584918300,296,MARKER_UPDATE,ArUco ID 296
1111840584942400,297,MARKER_UPDATE,ArUco ID 297
1111841593939700,298,MARKER_UPDATE,ArUco ID 298
1111842603077000,299,MARKER_UPDATE,ArUco ID 299
1111843608047300,300,MARKER_UPDATE,ArUco ID 300
1111844608792600,301,MARKER_UPDATE,ArUco ID 301
1111845609752300,302,MARKER_UPDATE,ArUco ID 302
1111846610247600,303,MARKER_UPDATE,ArUco ID 303
1111847627016800,304,MARKER_UPDATE,ArUco ID 304
1111848643614400,305,MARKER_UPDATE,ArUco ID 305
1111849660076800,306,MARKER_UPDATE,ArUco ID 306
1111850674731300,307,MARKER_UPDATE,ArUco ID 307
1111851683034600,308,MARKER_UPDATE,ArUco ID 308
1111852686809200,309,MARKER_UPDATE,ArUco ID 309
1111853691970700,310,MARKER_UPDATE,ArUco ID 310
1111854693450400,311,MARKER_UPDATE,ArUco ID 311
1111855701815500,312,MARKER_UPDATE,ArUco ID 312
1111856708482300,313,MARKER_UPDATE,ArUco ID 313
1111857726710500,314,MARKER_UPDATE,ArUco ID 314
1111858726737200,315,MARKER_UPDATE,ArUco ID 315
1111859739123500,316,MARKER_UPDATE,ArUco ID 316
1111860743326600,317,MARKER_UPDATE,ArUco ID 317
1111861743421000,318,MARKER_UPDATE,ArUco ID 318
1111862760038500,319,MARKER_UPDATE,ArUco ID 319
1111863760066900,320,MARKER_UPDATE,ArUco ID 320
1111864765705100,321,MARKER_UPDATE,ArUco ID 321
1111865774354400,322,MARKER_UPDATE,ArUco ID 322
1111866779153200,323,MARKER_UPDATE,ArUco ID 323
1111867793248400,324,MARKER_UPDATE,ArUco ID 324
1111868805565900,325,MARKER_UPDATE,ArUco ID 325
1111869810330300,326,MARKER_UPDATE,ArUco ID 326
1111870818127700,327,MARKER_UPDATE,ArUco ID 327
1111871824290500,328,MARKER_UPDATE,ArUco ID 328
1111872824355500,329,MARKER_UPDATE,ArUco ID 329
1111873831353700,330,MARKER_UPDATE,ArUco ID 330
1111874840980600,331,MARKER_UPDATE,ArUco ID 331
1111875848240000,332,MARKER_UPDATE,ArUco ID 332
1111876858607200,333,MARKER_UPDATE,ArUco ID 333
1111877873099100,334,MARKER_UPDATE,ArUco ID 334
1111878875626300,335,MARKER_UPDATE,ArUco ID 335
1111879881593000,336,MARKER_UPDATE,ArUco ID 336
1111880890828600,337,MARKER_UPDATE,ArUco ID 337
1111881891711000,338,MARKER_UPDATE,ArUco ID 338
1111882900327800,339,MARKER_UPDATE,ArUco ID 339
1111883913626400,340,MARKER_UPDATE,ArUco ID 340
1111884925520100,341,MARKER_UPDATE,ArUco ID 341
1111885942709700,342,MARKER_UPDATE,ArUco ID 342
1111886947347700,343,MARKER_UPDATE,ArUco ID 343
1111887950421900,344,MARKER_UPDATE,ArUco ID 344
1111888965788400,345,MARKER_UPDATE,ArUco ID 345
1111889976020100,346,MARKER_UPDATE,ArUco ID 346
1111890978001300,347,MARKER_UPDATE,ArUco ID 347
1111891992580700,348,MARKER_UPDATE,ArUco ID 348
1111892997723900,349,MARKER_UPDATE,ArUco ID 349
1111894006044600,350,MARKER_UPDATE,ArUco ID 350
1111895015953400,351,MARKER_UPDATE,ArUco ID 351
1111896029050100,352,MARKER_UPDATE,ArUco ID 352
1111897039827500,353,MARKER_UPDATE,ArUco ID 353
1111898045506400,354,MARKER_UPDATE,ArUco ID 354
1111899049893300,355,MARKER_UPDATE,ArUco ID 355
1111900057845800,356,MARKER_UPDATE,ArUco ID 356
1111901069464200,357,MARKER_UPDATE,ArUco ID 357
1111902075816400,358,MARKER_UPDATE,ArUco ID 358
1111903092452900,359,MARKER_UPDATE,ArUco ID 359
1111904109056300,360,MARKER_UPDATE,ArUco ID 360
1111905119246500,361,MARKER_UPDATE,ArUco ID 361
1111906126472700,362,MARKER_UPDATE,ArUco ID 362
1111907142167100,363,MARKER_UPDATE,ArUco ID 363
1111908158653900,364,MARKER_UPDATE,ArUco ID 364
1111909158850500,365,MARKER_UPDATE,ArUco ID 365
1111910170747400,366,MARKER_UPDATE,ArUco ID 366
1111911192128400,367,MARKER_UPDATE,ArUco ID 367
1111912193637000,368,MARKER_UPDATE,ArUco ID 368
1111913199239100,369,MARKER_UPDATE,ArUco ID 369
1111914208774100,370,MARKER_UPDATE,ArUco ID 370
1111915233601500,371,MARKER_UPDATE,ArUco ID 371
1111916239633700,372,MARKER_UPDATE,ArUco ID 372
1111917241793900,373,MARKER_UPDATE,ArUco ID 373
1111918244625200,374,MARKER_UPDATE,ArUco ID 374
1111919247668700,375,MARKER_UPDATE,ArUco ID 375
1111920258709500,376,MARKER_UPDATE,ArUco ID 376
1111921273644500,377,MARKER_UPDATE,ArUco ID 377
1111922275336700,378,MARKER_UPDATE,ArUco ID 378
1111923291081400,379,MARKER_UPDATE,ArUco ID 379
1111924297635300,380,MARKER_UPDATE,ArUco ID 380
1111925308307500,381,MARKER_UPDATE,ArUco ID 381
1111926319881800,382,MARKER_UPDATE,ArUco ID 382
1111927322880100,383,MARKER_UPDATE,ArUco ID 383
1111928329782900,384,MARKER_UPDATE,ArUco ID 384
1111929335873200,385,MARKER_UPDATE,ArUco ID 385
1111930337982200,386,MARKER_UPDATE,ArUco ID 386
1111931338425500,387,MARKER_UPDATE,ArUco ID 387
1111932349950600,388,MARKER_UPDATE,ArUco ID 388
1111933357104000,389,MARKER_UPDATE,ArUco ID 389
1111934364500000,390,MARKER_UPDATE,ArUco ID 390
1111935381236500,391,MARKER_UPDATE,ArUco ID 391
1111936395620100,392,MARKER_UPDATE,ArUco ID 392
1111937405569900,393,MARKER_UPDATE,ArUco ID 393
1111938423581500,394,MARKER_UPDATE,ArUco ID 394
1111939432621100,395,MARKER_UPDATE,ArUco ID 395
1111940438238900,396,MARKER_UPDATE,ArUco ID 396
1111941441505100,397,MARKER_UPDATE,ArUco ID 397
1111942458163700,398,MARKER_UPDATE,ArUco ID 398
1111943474838800,399,MARKER_UPDATE,ArUco ID 399
1111944475047200,400,MARKER_UPDATE,ArUco ID 400
1111945487277100,401,MARKER_UPDATE,ArUco ID 401
1111946497361900,402,MARKER_UPDATE,ArUco ID 402
1111947498856300,403,MARKER_UPDATE,ArUco ID 403
1111948504515700,404,MARKER_UPDATE,ArUco ID 404
1111949519442400,405,MARKER_UPDATE,ArUco ID 405
1111950521047400,406,MARKER_UPDATE,ArUco ID 406
1111951526823400,407,MARKER_UPDATE,ArUco ID 407
1111952532603800,408,MARKER_UPDATE,ArUco ID 408
1111953541295400,409,MARKER_UPDATE,ArUco ID 409
1111954552328000,410,MARKER_UPDATE,ArUco ID 410
1111955557545700,411,MARKER_UPDATE,ArUco ID 411
1111956572491500,412,MARKER_UPDATE,ArUco ID 412
1111957575360400,413,MARKER_UPDATE,ArUco ID 413
1111958589523100,414,MARKER_UPDATE,ArUco ID 414
1111959603372300,415,MARKER_UPDATE,ArUco ID 415
1111960605966000,416,MARKER_UPDATE,ArUco ID 416
1111961610716900,417,MARKER_UPDATE,ArUco ID 417
1111962618902300,418,MARKER_UPDATE,ArUco ID 418
1111963630447800,419,MARKER_UPDATE,ArUco ID 419
1111964643480600,420,MARKER_UPDATE,ArUco ID 420
1111965649052400,421,MARKER_UPDATE,ArUco ID 421
1111966657284900,422,MARKER_UPDATE,ArUco ID 422
1111967665911600,423,MARKER_UPDATE,ArUco ID 423
1111968674194800,424,MARKER_UPDATE,ArUco ID 424
1111969681275400,425,MARKER_UPDATE,ArUco ID 425
1111970694271900,426,MARKER_UPDATE,ArUco ID 426
1111971694770300,427,MARKER_UPDATE,ArUco ID 427
1111972699574400,428,MARKER_UPDATE,ArUco ID 428
1111973706741700,429,MARKER_UPDATE,ArUco ID 429
1111974716574600,430,MARKER_UPDATE,ArUco ID 430
1111975723454900,431,MARKER_UPDATE,ArUco ID 431
1111976738387700,432,MARKER_UPDATE,ArUco ID 432
1111977739269300,433,MARKER_UPDATE,ArUco ID 433
1111978747709800,434,MARKER_UPDATE,ArUco ID 434
1111979757261800,435,MARKER_UPDATE,ArUco ID 435
1111980765563800,436,MARKER_UPDATE,ArUco ID 436
1111981782193200,437,MARKER_UPDATE,ArUco ID 437
1111982788884900,438,MARKER_UPDATE,ArUco ID 438
1111983805603300,439,MARKER_UPDATE,ArUco ID 439
1111984813210800,440,MARKER_UPDATE,ArUco ID 440
1111985831930700,441,MARKER_UPDATE,ArUco ID 441
1111986856923900,442,MARKER_UPDATE,ArUco ID 442
1111987864702300,443,MARKER_UPDATE,ArUco ID 443
1111988878260200,444,MARKER_UPDATE,ArUco ID 444
1111989884253500,445,MARKER_UPDATE,ArUco ID 445
1111990885986600,446,MARKER_UPDATE,ArUco ID 446
1111991892819900,447,MARKER_UPDATE,ArUco ID 447
1111992898624600,448,MARKER_UPDATE,ArUco ID 448
1111993909934000,449,MARKER_UPDATE,ArUco ID 449
1111994912980700,450,MARKER_UPDATE,ArUco ID 450
1111995918123200,451,MARKER_UPDATE,ArUco ID 451
1111996931741900,452,MARKER_UPDATE,ArUco ID 452
1111997941018600,453,MARKER_UPDATE,ArUco ID 453
1111998952942800,454,MARKER_UPDATE,ArUco ID 454
1111999956624100,455,MARKER_UPDATE,ArUco ID 455
1112000957198600,456,MARKER_UPDATE,ArUco ID 456
1112001963235000,457,MARKER_UPDATE,ArUco ID 457
1112002964946400,458,MARKER_UPDATE,ArUco ID 458
1112003973248900,459,MARKER_UPDATE,ArUco ID 459
1112004981415600,460,MARKER_UPDATE,ArUco ID 460
1112005994387800,461,MARKER_UPDATE,ArUco ID 461
1112007001332600,462,MARKER_UPDATE,ArUco ID 462
1112008003182800,463,MARKER_UPDATE,ArUco ID 463
1112009005835200,464,MARKER_UPDATE,ArUco ID 464
1112010010046900,465,MARKER_UPDATE,ArUco ID 465
1112011012875500,466,MARKER_UPDATE,ArUco ID 466
1112012028903200,467,MARKER_UPDATE,ArUco ID 467
1112013031472400,468,MARKER_UPDATE,ArUco ID 468
1112014033472200,469,MARKER_UPDATE,ArUco ID 469
1112015040696300,470,MARKER_UPDATE,ArUco ID 470
1112016042696300,471,MARKER_UPDATE,ArUco ID 471
1112017049844900,472,MARKER_UPDATE,ArUco ID 472
1112018049993700,473,MARKER_UPDATE,ArUco ID 473
1112019052795100,474,MARKER_UPDATE,ArUco ID 474
1112020055682300,475,MARKER_UPDATE,ArUco ID 475
1112021065528600,476,MARKER_UPDATE,ArUco ID 476
1112022072761500,477,MARKER_UPDATE,ArUco ID 477
1112023080132300,478,MARKER_UPDATE,ArUco ID 478
1112024082103300,479,MARKER_UPDATE,ArUco ID 479
1112025097607300,480,MARKER_UPDATE,ArUco ID 480
1112026105857500,481,MARKER_UPDATE,ArUco ID 481
1112027110316900,482,MARKER_UPDATE,ArUco ID 482
1112028112710500,483,MARKER_UPDATE,ArUco ID 483
1112029122585800,484,MARKER_UPDATE,ArUco ID 484
1112030130950600,485,MARKER_UPDATE,ArUco ID 485
1112031147601700,486,MARKER_UPDATE,ArUco ID 486
1112032162562400,487,MARKER_UPDATE,ArUco ID 487
1112033171464500,488,MARKER_UPDATE,ArUco ID 488
1112034176659700,489,MARKER_UPDATE,ArUco ID 489
1112035180734100,490,MARKER_UPDATE,ArUco ID 490
1112036194333400,491,MARKER_UPDATE,ArUco ID 491
1112037205628200,492,MARKER_UPDATE,ArUco ID 492
1112038208991700,493,MARKER_UPDATE,ArUco ID 493
1112039218152900,494,MARKER_UPDATE,ArUco ID 494
1112040229828300,495,MARKER_UPDATE,ArUco ID 495
1112041242484400,496,MARKER_UPDATE,ArUco ID 496
1112042248392700,497,MARKER_UPDATE,ArUco ID 497
1112043255639900,498,MARKER_UPDATE,ArUco ID 498
1112044262264100,499,MARKER_UPDATE,ArUco ID 499
1112045272110500,500,MARKER_UPDATE,ArUco ID 500
1112046277896600,501,MARKER_UPDATE,ArUco ID 501
1112047281449300,502,MARKER_UPDATE,ArUco ID 502
1112048288376900,503,MARKER_UPDATE,ArUco ID 503
1112049289874600,504,MARKER_UPDATE,ArUco ID 504
1112050304778700,505,MARKER_UPDATE,ArUco ID 505
1112051305492600,506,MARKER_UPDATE,ArUco ID 506
1112052310625300,507,MARKER_UPDATE,ArUco ID 507
1112053329808900,508,MARKER_UPDATE,ArUco ID 508
1112054347135600,509,MARKER_UPDATE,ArUco ID 509
1112055360086700,510,MARKER_UPDATE,ArUco ID 510
1112056361971500,511,MARKER_UPDATE,ArUco ID 511
1112057369874400,512,MARKER_UPDATE,ArUco ID 512
1112058378447000,513,MARKER_UPDATE,ArUco ID 513
1112059393230800,514,MARKER_UPDATE,ArUco ID 514
1112060401005600,515,MARKER_UPDATE,ArUco ID 515
1112061407838300,516,MARKER_UPDATE,ArUco ID 516
1112062420696000,517,MARKER_UPDATE,ArUco ID 517
1112063436394300,518,MARKER_UPDATE,ArUco ID 518
1112064441978800,519,MARKER_UPDATE,ArUco ID 519
1112065457181000,520,MARKER_UPDATE,ArUco ID 520
1112066479526400,521,MARKER_UPDATE,ArUco ID 521
1112067496709500,522,MARKER_UPDATE,ArUco ID 522
1112068505023500,523,MARKER_UPDATE,ArUco ID 523
1112069517114200,524,MARKER_UPDATE,ArUco ID 524
1112070523326000,525,MARKER_UPDATE,ArUco ID 525
1112071531010800,526,MARKER_UPDATE,ArUco ID 526
1112072535372100,527,MARKER_UPDATE,ArUco ID 527
1112073541942300,528,MARKER_UPDATE,ArUco ID 528
1112074550853200,529,MARKER_UPDATE,ArUco ID 529
1112075565343000,530,MARKER_UPDATE,ArUco ID 530
1112076574150000,531,MARKER_UPDATE,ArUco ID 531
1112077586487600,532,MARKER_UPDATE,ArUco ID 532
1112078601965900,533,MARKER_UPDATE,ArUco ID 533
1112079602116500,534,MARKER_UPDATE,ArUco ID 534
1112080613095700,535,MARKER_UPDATE,ArUco ID 535
1112081628060900,536,MARKER_UPDATE,ArUco ID 536
1112082629666900,537,MARKER_UPDATE,ArUco ID 537
1112083635816900,538,MARKER_UPDATE,ArUco ID 538
1112084644621900,539,MARKER_UPDATE,ArUco ID 539
1112085654620400,540,MARKER_UPDATE,ArUco ID 540
1112086662355900,541,MARKER_UPDATE,ArUco ID 541
1112087677925100,542,MARKER_UPDATE,ArUco ID 542
1112088681549800,543,MARKER_UPDATE,ArUco ID 543
1112089694437900,544,MARKER_UPDATE,ArUco ID 544
1112090701860900,545,MARKER_UPDATE,ArUco ID 545
1112091712825700,546,MARKER_UPDATE,ArUco ID 546
1112092712886000,547,MARKER_UPDATE,ArUco ID 547
1112093729545800,548,MARKER_UPDATE,ArUco ID 548
1112094730333500,549,MARKER_UPDATE,ArUco ID 549
1112095736124800,550,MARKER_UPDATE,ArUco ID 550
1112096737050800,551,MARKER_UPDATE,ArUco ID 551
1112097752139700,552,MARKER_UPDATE,ArUco ID 552
1112098762613300,553,MARKER_UPDATE,ArUco ID 553
1112099763169400,554,MARKER_UPDATE,ArUco ID 554
1112100769747600,555,MARKER_UPDATE,ArUco ID 555
1112101776076200,556,MARKER_UPDATE,ArUco ID 556
1112102777098500,557,MARKER_UPDATE,ArUco ID 557
1112103803015400,558,MARKER_UPDATE,ArUco ID 558
1112104812588500,559,MARKER_UPDATE,ArUco ID 559
1112105836292400,560,MARKER_UPDATE,ArUco ID 560
1112106845754200,561,MARKER_UPDATE,ArUco ID 561
1112107852988100,562,MARKER_UPDATE,ArUco ID 562
1112108869009200,563,MARKER_UPDATE,ArUco ID 563
1112109880588500,564,MARKER_UPDATE,ArUco ID 564
1112110885472800,565,MARKER_UPDATE,ArUco ID 565
1112111890348800,566,MARKER_UPDATE,ArUco ID 566
1112112903484900,567,MARKER_UPDATE,ArUco ID 567
1112113917436500,568,MARKER_UPDATE,ArUco ID 568
1112114932432800,569,MARKER_UPDATE,ArUco ID 569
1112115935546800,570,MARKER_UPDATE,ArUco ID 570
1112116942754200,571,MARKER_UPDATE,ArUco ID 571
1112117945499300,572,MARKER_UPDATE,ArUco ID 572
1112118961426200,573,MARKER_UPDATE,ArUco ID 573
1112119961954200,574,MARKER_UPDATE,ArUco ID 574
1112120977132500,575,MARKER_UPDATE,ArUco ID 575
1112121978098300,576,MARKER_UPDATE,ArUco ID 576
1112122987046300,577,MARKER_UPDATE,ArUco ID 577
1112124001459800,578,MARKER_UPDATE,ArUco ID 578
1112125002260800,579,MARKER_UPDATE,ArUco ID 579
1112126017590500,580,MARKER_UPDATE,ArUco ID 580
