t_pc_ns,sync_id,state,description
1643534578816000,189,MARKER_UPDATE,ArUco ID 189
1643535590213400,190,MARKER_UPDATE,ArUco ID 190
1643536604843500,191,MARKER_UPDATE,ArUco ID 191
1643537617229600,192,MARKER_UPDATE,ArUco ID 192
1643538631237000,193,MARKER_UPDATE,ArUco ID 193
1643539646907600,194,MARKER_UPDATE,ArUco ID 194
1643540657403600,195,MARKER_UPDATE,ArUco ID 195
1643541669552100,196,MARKER_UPDATE,ArUco ID 196
1643542669628900,197,MARKER_UPDATE,ArUco ID 197
1643543683406500,198,MARKER_UPDATE,ArUco ID 198
1643544685292000,199,MARKER_UPDATE,ArUco ID 199
1643545697235000,200,MARKER_UPDATE,ArUco ID 200
1643546712326800,201,MARKER_UPDATE,ArUco ID 201
1643547726450600,202,MARKER_UPDATE,ArUco ID 202
1643548727803600,203,MARKER_UPDATE,ArUco ID 203
1643549730843900,204,MARKER_UPDATE,ArUco ID 204
1643550736440800,205,MARKER_UPDATE,ArUco ID 205
1643551751956100,206,MARKER_UPDATE,ArUco ID 206
1643552763207200,207,MARKER_UPDATE,ArUco ID 207
1643553765023100,208,MARKER_UPDATE,ArUco ID 208
1643554766216100,209,MARKER_UPDATE,ArUco ID 209
1643555780919600,210,MARKER_UPDATE,ArUco ID 210
1643556785626100,211,MARKER_UPDATE,ArUco ID 211
1643557787579200,212,MARKER_UPDATE,ArUco ID 212
1643558798522100,213,MARKER_UPDATE,ArUco ID 213
1643559800550900,214,MARKER_UPDATE,ArUco ID 214
1643560810187900,215,MARKER_UPDATE,ArUco ID 215
1643561810844400,216,MARKER_UPDATE,ArUco ID 216
1643562812277300,217,MARKER_UPDATE,ArUco ID 217
1643563824655600,218,MARKER_UPDATE,ArUco ID 218
1643564839503800,219,MARKER_UPDATE,ArUco ID 219
1643565840116200,220,MARKER_UPDATE,ArUco ID 220
1643566846382700,221,MARKER_UPDATE,ArUco ID 221
1643567861373300,222,MARKER_UPDATE,ArUco ID 222
1643568872317300,223,MARKER_UPDATE,ArUco ID 223
1643569883432400,224,MARKER_UPDATE,ArUco ID 224
1643570894584500,225,MARKER_UPDATE,ArUco ID 225
1643571904991500,226,MARKER_UPDATE,ArUco ID 226
1643572905721400,227,MARKER_UPDATE,ArUco ID 227
1643573916382700,228,MARKER_UPDATE,ArUco ID 228
1643574929574800,229,MARKER_UPDATE,ArUco ID 229
1643575943186500,230,MARKER_UPDATE,ArUco ID 230
1643576947568000,231,MARKER_UPDATE,ArUco ID 231
1643577959604600,232,MARKER_UPDATE,ArUco ID 232
1643578974802300,233,MARKER_UPDATE,ArUco ID 233
1643579977909800,234,MARKER_UPDATE,ArUco ID 234
1643580988772800,235,MARKER_UPDATE,ArUco ID 235
1643581996441700,236,MARKER_UPDATE,ArUco ID 236
1643583003454300,237,MARKER_UPDATE,ArUco ID 237
1643584018575700,238,MARKER_UPDATE,ArUco ID 238
1643585023659100,239,MARKER_UPDATE,ArUco ID 239
1643586033855700,240,MARKER_UPDATE,ArUco ID 240
1643587047401700,241,MARKER_UPDATE,ArUco ID 241
1643588060208100,242,MARKER_UPDATE,ArUco ID 242
1643589074749400,243,MARKER_UPDATE,ArUco ID 243
1643590087551500,244,MARKER_UPDATE,ArUco ID 244
1643591088739900,245,MARKER_UPDATE,ArUco ID 245
1643592090615400,246,MARKER_UPDATE,ArUco ID 246
1643593104670800,247,MARKER_UPDATE,ArUco ID 247
1643594118226300,248,MARKER_UPDATE,ArUco ID 248
1643595131008300,249,MARKER_UPDATE,ArUco ID 249
1643596146422100,250,MARKER_UPDATE,ArUco ID 250
1643597160488400,251,MARKER_UPDATE,ArUco ID 251
1643598176496600,252,MARKER_UPDATE,ArUco ID 252
1643599186837200,253,MARKER_UPDATE,ArUco ID 253
1643600200970000,254,MARKER_UPDATE,ArUco ID 254
1643601214580100,255,MARKER_UPDATE,ArUco ID 255
1643602227856800,256,MARKER_UPDATE,ArUco ID 256
1643603227972000,257,MARKER_UPDATE,ArUco ID 257
1643604240538500,258,MARKER_UPDATE,ArUco ID 258
1643605250403500,259,MARKER_UPDATE,ArUco ID 259
1643606262738300,260,MARKER_UPDATE,ArUco ID 260
1643607277088500,261,MARKER_UPDATE,ArUco ID 261
1643608277399000,262,MARKER_UPDATE,ArUco ID 262
1643609290509100,263,MARKER_UPDATE,ArUco ID 263
1643610291919400,264,MARKER_UPDATE,ArUco ID 264
1643611292472600,265,MARKER_UPDATE,ArUco ID 265
1643612306498400,266,MARKER_UPDATE,ArUco ID 266
1643613319139600,267,MARKER_UPDATE,ArUco ID 267
1643614332783900,268,MARKER_UPDATE,ArUco ID 268
1643615332793600,269,MARKER_UPDATE,ArUco ID 269
1643616334482000,270,MARKER_UPDATE,ArUco ID 270
1643617348615600,271,MARKER_UPDATE,ArUco ID 271
1643618361420300,272,MARKER_UPDATE,ArUco ID 272
1643619376487200,273,MARKER_UPDATE,ArUco ID 273
1643620390237000,274,MARKER_UPDATE,ArUco ID 274
1643621400332700,275,MARKER_UPDATE,ArUco ID 275
1643622413476800,276,MARKER_UPDATE,ArUco ID 276
1643623417529200,277,MARKER_UPDATE,ArUco ID 277
1643624419336600,278,MARKER_UPDATE,ArUco ID 278
1643625431437000,279,MARKER_UPDATE,ArUco ID 279
1643626431936500,280,MARKER_UPDATE,ArUco ID 280
1643627444384100,281,MARKER_UPDATE,ArUco ID 281
1643628457295000,282,MARKER_UPDATE,ArUco ID 282
1643629459242800,283,MARKER_UPDATE,ArUco ID 283
1643630470259800,284,MARKER_UPDATE,ArUco ID 284
1643631483246900,285,MARKER_UPDATE,ArUco ID 285
1643632487004300,286,MARKER_UPDATE,ArUco ID 286
1643633499705900,287,MARKER_UPDATE,ArUco ID 287
1643634509310300,288,MARKER_UPDATE,ArUco ID 288
1643635522919700,289,MARKER_UPDATE,ArUco ID 289
1643636538243800,290,MARKER_UPDATE,ArUco ID 290
1643637540559300,291,MARKER_UPDATE,ArUco ID 291
1643638554554400,292,MARKER_UPDATE,ArUco ID 292
1643639566925700,293,MARKER_UPDATE,ArUco ID 293
1643640581214100,294,MARKER_UPDATE,ArUco ID 294
1643641594931200,295,MARKER_UPDATE,ArUco ID 295
1643642607104200,296,MARKER_UPDATE,ArUco ID 296
1643643620573600,297,MARKER_UPDATE,ArUco ID 297
1643644634320400,298,MARKER_UPDATE,ArUco ID 298
1643645649405400,299,MARKER_UPDATE,ArUco ID 299
1643646663365800,300,MARKER_UPDATE,ArUco ID 300
1643647664592500,301,MARKER_UPDATE,ArUco ID 301
1643648664923500,302,MARKER_UPDATE,ArUco ID 302
1643649678965600,303,MARKER_UPDATE,ArUco ID 303
1643650681044200,304,MARKER_UPDATE,ArUco ID 304
1643651694953800,305,MARKER_UPDATE,ArUco ID 305
1643652707958500,306,MARKER_UPDATE,ArUco ID 306
1643653721794100,307,MARKER_UPDATE,ArUco ID 307
1643654730984000,308,MARKER_UPDATE,ArUco ID 308
1643655744749700,309,MARKER_UPDATE,ArUco ID 309
1643656744931400,310,MARKER_UPDATE,ArUco ID 310
1643657759401900,311,MARKER_UPDATE,ArUco ID 311
1643658773863700,312,MARKER_UPDATE,ArUco ID 312
1643659785788800,313,MARKER_UPDATE,ArUco ID 313
1643660801018400,314,MARKER_UPDATE,ArUco ID 314
1643661810232200,315,MARKER_UPDATE,ArUco ID 315
1643662823141600,316,MARKER_UPDATE,ArUco ID 316
1643663834369900,317,MARKER_UPDATE,ArUco ID 317
1643664846700400,318,MARKER_UPDATE,ArUco ID 318
1643665861020100,319,MARKER_UPDATE,ArUco ID 319
1643666875525600,320,MARKER_UPDATE,ArUco ID 320
1643667886896600,321,MARKER_UPDATE,ArUco ID 321
1643668901091600,322,MARKER_UPDATE,ArUco ID 322
1643669912644000,323,MARKER_UPDATE,ArUco ID 323
1643670922223000,324,MARKER_UPDATE,ArUco ID 324
1643671933780900,325,MARKER_UPDATE,ArUco ID 325
1643672944688800,326,MARKER_UPDATE,ArUco ID 326
1643673947212500,327,MARKER_UPDATE,ArUco ID 327
1643674947509700,328,MARKER_UPDATE,ArUco ID 328
1643675959381600,329,MARKER_UPDATE,ArUco ID 329
1643676972398100,330,MARKER_UPDATE,ArUco ID 330
1643677986724900,331,MARKER_UPDATE,ArUco ID 331
1643678997715900,332,MARKER_UPDATE,ArUco ID 332
1643680012792700,333,MARKER_UPDATE,ArUco ID 333
1643681025178600,334,MARKER_UPDATE,ArUco ID 334
1643682040498000,335,MARKER_UPDATE,ArUco ID 335
1643683055282700,336,MARKER_UPDATE,ArUco ID 336
1643684069088500,337,MARKER_UPDATE,ArUco ID 337
1643685080709300,338,MARKER_UPDATE,ArUco ID 338
1643686094245900,339,MARKER_UPDATE,ArUco ID 339
1643687107711400,340,MARKER_UPDATE,ArUco ID 340
1643688113830000,341,MARKER_UPDATE,ArUco ID 341
1643689123512900,342,MARKER_UPDATE,ArUco ID 342
1643690137757800,343,MARKER_UPDATE,ArUco ID 343
1643691152532900,344,MARKER_UPDATE,ArUco ID 344
1643692153265700,345,MARKER_UPDATE,ArUco ID 345
1643693163590500,346,MARKER_UPDATE,ArUco ID 346
1643694173678300,347,MARKER_UPDATE,ArUco ID 347
1643695186368800,348,MARKER_UPDATE,ArUco ID 348
1643696188310900,349,MARKER_UPDATE,ArUco ID 349
1643697203689400,350,MARKER_UPDATE,ArUco ID 350
1643698215260200,351,MARKER_UPDATE,ArUco ID 351
1643699216946500,352,MARKER_UPDATE,ArUco ID 352
1643700231350600,353,MARKER_UPDATE,ArUco ID 353
1643701243510300,354,MARKER_UPDATE,ArUco ID 354
1643702259081200,355,MARKER_UPDATE,ArUco ID 355
1643703274510600,356,MARKER_UPDATE,ArUco ID 356
1643704286654900,357,MARKER_UPDATE,ArUco ID 357
1643705297771900,358,MARKER_UPDATE,ArUco ID 358
1643706310733800,359,MARKER_UPDATE,ArUco ID 359
1643707311815300,360,MARKER_UPDATE,ArUco ID 360
1643708324836600,361,MARKER_UPDATE,ArUco ID 361
1643709325204100,362,MARKER_UPDATE,ArUco ID 362
1643710336643100,363,MARKER_UPDATE,ArUco ID 363
1643711346303900,364,MARKER_UPDATE,ArUco ID 364
1643712352749500,365,MARKER_UPDATE,ArUco ID 365
1643713354964600,366,MARKER_UPDATE,ArUco ID 366
1643714367353800,367,MARKER_UPDATE,ArUco ID 367
1643715367610100,368,MARKER_UPDATE,ArUco ID 368
1643716380613200,369,MARKER_UPDATE,ArUco ID 369
1643717391989800,370,MARKER_UPDATE,ArUco ID 370
1643718403409900,371,MARKER_UPDATE,ArUco ID 371
1643719414877200,372,MARKER_UPDATE,ArUco ID 372
