t_pc_ns,sync_id,state,description
519368881986300,183,MARKER_UPDATE,ArUco ID 183
519369890912200,184,MARKER_UPDATE,ArUco ID 184
519370897060600,185,MARKER_UPDATE,ArUco ID 185
519371905382300,186,MARKER_UPDATE,ArUco ID 186
519372905534900,187,MARKER_UPDATE,ArUco ID 187
519373913733000,188,MARKER_UPDATE,ArUco ID 188
519374913863800,189,MARKER_UPDATE,ArUco ID 189
519375914180700,190,MARKER_UPDATE,ArUco ID 190
519376922292900,191,MARKER_UPDATE,ArUco ID 191
519377929799200,192,MARKER_UPDATE,ArUco ID 192
519378939267900,193,MARKER_UPDATE,ArUco ID 193
519379956616500,194,MARKER_UPDATE,ArUco ID 194
519380973287500,195,MARKER_UPDATE,ArUco ID 195
519381980874200,196,MARKER_UPDATE,ArUco ID 196
519382996842700,197,MARKER_UPDATE,ArUco ID 197
519384006517900,198,MARKER_UPDATE,ArUco ID 198
519385023189200,199,MARKER_UPDATE,ArUco ID 199
519386028155400,200,MARKER_UPDATE,ArUco ID 200
519387037863400,201,MARKER_UPDATE,ArUco ID 201
519388046786800,202,MARKER_UPDATE,ArUco ID 202
519389064271800,203,MARKER_UPDATE,ArUco ID 203
519390088547300,204,MARKER_UPDATE,ArUco ID 204
519391096748300,205,MARKER_UPDATE,ArUco ID 205
519392097880100,206,MARKER_UPDATE,ArUco ID 206
519393104764300,207,MARKER_UPDATE,ArUco ID 207
519394104838400,208,MARKER_UPDATE,ArUco ID 208
519395121167700,209,MARKER_UPDATE,ArUco ID 209
519396122143500,210,MARKER_UPDATE,ArUco ID 210
519397129943500,211,MARKER_UPDATE,ArUco ID 211
519398130907800,212,MARKER_UPDATE,ArUco ID 212
519399136582200,213,MARKER_UPDATE,ArUco ID 213
519400145532900,214,MARKER_UPDATE,ArUco ID 214
519401155336700,215,MARKER_UPDATE,ArUco ID 215
519402163717600,216,MARKER_UPDATE,ArUco ID 216
519403171794800,217,MARKER_UPDATE,ArUco ID 217
519404180038500,218,MARKER_UPDATE,ArUco ID 218
519405180989100,219,MARKER_UPDATE,ArUco ID 219
519406190270100,220,MARKER_UPDATE,ArUco ID 220
519407205954800,221,MARKER_UPDATE,ArUco ID 221
519408214103300,222,MARKER_UPDATE,ArUco ID 222
519409226923600,223,MARKER_UPDATE,ArUco ID 223
519410239107100,224,MARKER_UPDATE,ArUco ID 224
519411239172800,225,MARKER_UPDATE,ArUco ID 225
519412245094200,226,MARKER_UPDATE,ArUco ID 226
519413255364300,227,MARKER_UPDATE,ArUco ID 227
519414256560200,228,MARKER_UPDATE,ArUco ID 228
519415276013700,229,MARKER_UPDATE,ArUco ID 229
519416285496100,230,MARKER_UPDATE,ArUco ID 230
519417296470400,231,MARKER_UPDATE,ArUco ID 231
519418304584000,232,MARKER_UPDATE,ArUco ID 232
519419312647500,233,MARKER_UPDATE,ArUco ID 233
519420329665900,234,MARKER_UPDATE,ArUco ID 234
519421330368200,235,MARKER_UPDATE,ArUco ID 235
519422337909800,236,MARKER_UPDATE,ArUco ID 236
519423338496900,237,MARKER_UPDATE,ArUco ID 237
519424338667800,238,MARKER_UPDATE,ArUco ID 238
519425351999600,239,MARKER_UPDATE,ArUco ID 239
519426371913500,240,MARKER_UPDATE,ArUco ID 240
519427396306600,241,MARKER_UPDATE,ArUco ID 241
519428402472600,242,MARKER_UPDATE,ArUco ID 242
519429412546100,243,MARKER_UPDATE,ArUco ID 243
519430416483700,244,MARKER_UPDATE,ArUco ID 244
519431429699000,245,MARKER_UPDATE,ArUco ID 245
519432436650600,246,MARKER_UPDATE,ArUco ID 246
519433444911300,247,MARKER_UPDATE,ArUco ID 247
519434452426200,248,MARKER_UPDATE,ArUco ID 248
519435470829200,249,MARKER_UPDATE,ArUco ID 249
519436488442100,250,MARKER_UPDATE,ArUco ID 250
519437497011200,251,MARKER_UPDATE,ArUco ID 251
519438513508600,252,MARKER_UPDATE,ArUco ID 252
519439530047700,253,MARKER_UPDATE,ArUco ID 253
519440537183400,254,MARKER_UPDATE,ArUco ID 254
519441546775700,255,MARKER_UPDATE,ArUco ID 255
519442550673600,256,MARKER_UPDATE,ArUco ID 256
519443560062500,257,MARKER_UPDATE,ArUco ID 257
519444564082700,258,MARKER_UPDATE,ArUco ID 258
519445570267000,259,MARKER_UPDATE,ArUco ID 259
519446576065100,260,MARKER_UPDATE,ArUco ID 260
519447579761000,261,MARKER_UPDATE,ArUco ID 261
519448595315000,262,MARKER_UPDATE,ArUco ID 262
519449611339300,263,MARKER_UPDATE,ArUco ID 263
519450618969300,264,MARKER_UPDATE,ArUco ID 264
519451621294200,265,MARKER_UPDATE,ArUco ID 265
519452623171000,266,MARKER_UPDATE,ArUco ID 266
519453637760900,267,MARKER_UPDATE,ArUco ID 267
519454652574100,268,MARKER_UPDATE,ArUco ID 268
519455652953900,269,MARKER_UPDATE,ArUco ID 269
519456659698400,270,MARKER_UPDATE,ArUco ID 270
519457671338600,271,MARKER_UPDATE,ArUco ID 271
519458679552800,272,MARKER_UPDATE,ArUco ID 272
519459684950200,273,MARKER_UPDATE,ArUco ID 273
519460690894700,274,MARKER_UPDATE,ArUco ID 274
519461703407600,275,MARKER_UPDATE,ArUco ID 275
519462729407800,276,MARKER_UPDATE,ArUco ID 276
519463736153500,277,MARKER_UPDATE,ArUco ID 277
519464746870800,278,MARKER_UPDATE,ArUco ID 278
519465762650600,279,MARKER_UPDATE,ArUco ID 279
519466771191700,280,MARKER_UPDATE,ArUco ID 280
519467772225600,281,MARKER_UPDATE,ArUco ID 281
519468778264300,282,MARKER_UPDATE,ArUco ID 282
519469779766200,283,MARKER_UPDATE,ArUco ID 283
519470795935000,284,MARKER_UPDATE,ArUco ID 284
519471796343300,285,MARKER_UPDATE,ArUco ID 285
519472803731900,286,MARKER_UPDATE,ArUco ID 286
519473804114400,287,MARKER_UPDATE,ArUco ID 287
519474820746400,288,MARKER_UPDATE,ArUco ID 288
519475829575500,289,MARKER_UPDATE,ArUco ID 289
519476837910700,290,MARKER_UPDATE,ArUco ID 290
519477853352700,291,MARKER_UPDATE,ArUco ID 291
519478871161100,292,MARKER_UPDATE,ArUco ID 292
519479879049000,293,MARKER_UPDATE,ArUco ID 293
519480887794300,294,MARKER_UPDATE,ArUco ID 294
519481903416500,295,MARKER_UPDATE,ArUco ID 295
519482911215700,296,MARKER_UPDATE,ArUco ID 296
519483921070100,297,MARKER_UPDATE,ArUco ID 297
519484937720600,298,MARKER_UPDATE,ArUco ID 298
519485954321600,299,MARKER_UPDATE,ArUco ID 299
519486970550400,300,MARKER_UPDATE,ArUco ID 300
519487987654600,301,MARKER_UPDATE,ArUco ID 301
519489004256700,302,MARKER_UPDATE,ArUco ID 302
519490020911000,303,MARKER_UPDATE,ArUco ID 303
519491037572000,304,MARKER_UPDATE,ArUco ID 304
519492052730100,305,MARKER_UPDATE,ArUco ID 305
519493054110100,306,MARKER_UPDATE,ArUco ID 306
519494062499600,307,MARKER_UPDATE,ArUco ID 307
519495078667900,308,MARKER_UPDATE,ArUco ID 308
519496086927500,309,MARKER_UPDATE,ArUco ID 309
519497087988800,310,MARKER_UPDATE,ArUco ID 310
519498090940700,311,MARKER_UPDATE,ArUco ID 311
519499096102100,312,MARKER_UPDATE,ArUco ID 312
519500099192300,313,MARKER_UPDATE,ArUco ID 313
519501101927900,314,MARKER_UPDATE,ArUco ID 314
519502107997400,315,MARKER_UPDATE,ArUco ID 315
519503123170900,316,MARKER_UPDATE,ArUco ID 316
519504127794500,317,MARKER_UPDATE,ArUco ID 317
519505128361200,318,MARKER_UPDATE,ArUco ID 318
519506128861700,319,MARKER_UPDATE,ArUco ID 319
519507143523700,320,MARKER_UPDATE,ArUco ID 320
519508152263000,321,MARKER_UPDATE,ArUco ID 321
519509154158500,322,MARKER_UPDATE,ArUco ID 322
519510159479700,323,MARKER_UPDATE,ArUco ID 323
519511170365200,324,MARKER_UPDATE,ArUco ID 324
519512178663000,325,MARKER_UPDATE,ArUco ID 325
519513185437900,326,MARKER_UPDATE,ArUco ID 326
519514186944800,327,MARKER_UPDATE,ArUco ID 327
519515202586600,328,MARKER_UPDATE,ArUco ID 328
519516217687000,329,MARKER_UPDATE,ArUco ID 329
519517228116700,330,MARKER_UPDATE,ArUco ID 330
519518228535900,331,MARKER_UPDATE,ArUco ID 331
519519228570000,332,MARKER_UPDATE,ArUco ID 332
519520229230100,333,MARKER_UPDATE,ArUco ID 333
519521235526900,334,MARKER_UPDATE,ArUco ID 334
519522236779600,335,MARKER_UPDATE,ArUco ID 335
519523253405600,336,MARKER_UPDATE,ArUco ID 336
519524268537400,337,MARKER_UPDATE,ArUco ID 337
519525277886800,338,MARKER_UPDATE,ArUco ID 338
519526302190500,339,MARKER_UPDATE,ArUco ID 339
519527302773100,340,MARKER_UPDATE,ArUco ID 340
519528316621600,341,MARKER_UPDATE,ArUco ID 341
519529326112000,342,MARKER_UPDATE,ArUco ID 342
519530336021000,343,MARKER_UPDATE,ArUco ID 343
519531350498500,344,MARKER_UPDATE,ArUco ID 344
519532360310400,345,MARKER_UPDATE,ArUco ID 345
519533369301000,346,MARKER_UPDATE,ArUco ID 346
519534385938900,347,MARKER_UPDATE,ArUco ID 347
519535394224100,348,MARKER_UPDATE,ArUco ID 348
519536402510300,349,MARKER_UPDATE,ArUco ID 349
519537416377500,350,MARKER_UPDATE,ArUco ID 350
519538427497300,351,MARKER_UPDATE,ArUco ID 351
519539445151700,352,MARKER_UPDATE,ArUco ID 352
519540459846900,353,MARKER_UPDATE,ArUco ID 353
519541474418800,354,MARKER_UPDATE,ArUco ID 354
519542481575000,355,MARKER_UPDATE,ArUco ID 355
519543482084400,356,MARKER_UPDATE,ArUco ID 356
519544484225500,357,MARKER_UPDATE,ArUco ID 357
519545490899800,358,MARKER_UPDATE,ArUco ID 358
519546498037400,359,MARKER_UPDATE,ArUco ID 359
519547499711900,360,MARKER_UPDATE,ArUco ID 360
519548506959000,361,MARKER_UPDATE,ArUco ID 361
