t_pc_ns,sync_id,state,description
433547308383000,256,MARKER_UPDATE,ArUco ID 256
433548315293400,257,MARKER_UPDATE,ArUco ID 257
433549325026600,258,MARKER_UPDATE,ArUco ID 258
433550333352100,259,MARKER_UPDATE,ArUco ID 259
433551349969900,260,MARKER_UPDATE,ArUco ID 260
433552358273300,261,MARKER_UPDATE,ArUco ID 261
433553365617500,262,MARKER_UPDATE,ArUco ID 262
433554366565200,263,MARKER_UPDATE,ArUco ID 263
433555374856400,264,MARKER_UPDATE,ArUco ID 264
433556383180100,265,MARKER_UPDATE,ArUco ID 265
433557390521000,266,MARKER_UPDATE,ArUco ID 266
433558408123300,267,MARKER_UPDATE,ArUco ID 267
433559415395400,268,MARKER_UPDATE,ArUco ID 268
433560424786700,269,MARKER_UPDATE,ArUco ID 269
433561440470800,270,MARKER_UPDATE,ArUco ID 270
433562449669500,271,MARKER_UPDATE,ArUco ID 271
433563465453300,272,MARKER_UPDATE,ArUco ID 272
433564482956800,273,MARKER_UPDATE,ArUco ID 273
433565491284600,274,MARKER_UPDATE,ArUco ID 274
433566500458500,275,MARKER_UPDATE,ArUco ID 275
433567515264300,276,MARKER_UPDATE,ArUco ID 276
433568515306300,277,MARKER_UPDATE,ArUco ID 277
433569524551100,278,MARKER_UPDATE,ArUco ID 278
433570532845300,279,MARKER_UPDATE,ArUco ID 279
433571549490100,280,MARKER_UPDATE,ArUco ID 280
433572565138500,281,MARKER_UPDATE,ArUco ID 281
433573574480500,282,MARKER_UPDATE,ArUco ID 282
433574574604000,283,MARKER_UPDATE,ArUco ID 283
433575582969500,284,MARKER_UPDATE,ArUco ID 284
433576607718300,285,MARKER_UPDATE,ArUco ID 285
433577616902900,286,MARKER_UPDATE,ArUco ID 286
433578624276200,287,MARKER_UPDATE,ArUco ID 287
433579624290100,288,MARKER_UPDATE,ArUco ID 288
433580632561800,289,MARKER_UPDATE,ArUco ID 289
433581640906200,290,MARKER_UPDATE,ArUco ID 290
433582649211900,291,MARKER_UPDATE,ArUco ID 291
433583657530600,292,MARKER_UPDATE,ArUco ID 292
433584658249500,293,MARKER_UPDATE,ArUco ID 293
433585666721800,294,MARKER_UPDATE,ArUco ID 294
433586666848100,295,MARKER_UPDATE,ArUco ID 295
433587682420100,296,MARKER_UPDATE,ArUco ID 296
433588690731800,297,MARKER_UPDATE,ArUco ID 297
433589708118400,298,MARKER_UPDATE,ArUco ID 298
433590716529700,299,MARKER_UPDATE,ArUco ID 299
433591724858600,300,MARKER_UPDATE,ArUco ID 300
433592740130400,301,MARKER_UPDATE,ArUco ID 301
433593749415600,302,MARKER_UPDATE,ArUco ID 302
433594757307700,303,MARKER_UPDATE,ArUco ID 303
433595765622300,304,MARKER_UPDATE,ArUco ID 304
433596774223600,305,MARKER_UPDATE,ArUco ID 305
433597782140500,306,MARKER_UPDATE,ArUco ID 306
433598791330900,307,MARKER_UPDATE,ArUco ID 307
433599799539100,308,MARKER_UPDATE,ArUco ID 308
433600815443800,309,MARKER_UPDATE,ArUco ID 309
433601832055400,310,MARKER_UPDATE,ArUco ID 310
433602832068800,311,MARKER_UPDATE,ArUco ID 311
433603849521700,312,MARKER_UPDATE,ArUco ID 312
433604849729100,313,MARKER_UPDATE,ArUco ID 313
433605857432600,314,MARKER_UPDATE,ArUco ID 314
433606857679100,315,MARKER_UPDATE,ArUco ID 315
433607864742300,316,MARKER_UPDATE,ArUco ID 316
433608864754200,317,MARKER_UPDATE,ArUco ID 317
433609873524900,318,MARKER_UPDATE,ArUco ID 318
433610873536100,319,MARKER_UPDATE,ArUco ID 319
433611898466500,320,MARKER_UPDATE,ArUco ID 320
433612906830400,321,MARKER_UPDATE,ArUco ID 321
433613914681400,322,MARKER_UPDATE,ArUco ID 322
433614923387900,323,MARKER_UPDATE,ArUco ID 323
433615931734900,324,MARKER_UPDATE,ArUco ID 324
433616948371400,325,MARKER_UPDATE,ArUco ID 325
433617956654400,326,MARKER_UPDATE,ArUco ID 326
433618957405400,327,MARKER_UPDATE,ArUco ID 327
433619974064700,328,MARKER_UPDATE,ArUco ID 328
